AdminStrata,Adamawa,Central,East,Far-North,Littoral,North,North-West,South,South-West,West
2019-07-30,0.0,0.0,0.0,189.0,0.0,0.0,61.0,0.0,32.0,1.0
2019-07-31,0.0,0.0,0.0,189.0,0.0,0.0,51.0,0.0,31.0,1.0
2019-08-01,0.0,0.0,0.0,193.0,0.0,0.0,51.0,0.0,30.0,1.0
2019-08-02,0.0,0.0,0.0,196.0,0.0,0.0,51.0,0.0,30.0,1.0
2019-08-03,0.0,0.0,0.0,196.0,0.0,0.0,49.0,0.0,30.0,1.0
2019-08-04,0.0,0.0,0.0,196.0,2.0,0.0,49.0,0.0,30.0,1.0
2019-08-05,0.0,0.0,0.0,196.0,2.0,0.0,49.0,0.0,30.0,1.0
2019-08-06,0.0,0.0,0.0,196.0,2.0,0.0,49.0,0.0,30.0,1.0
2019-08-07,0.0,0.0,0.0,195.0,2.0,0.0,49.0,0.0,30.0,1.0
2019-08-08,0.0,0.0,0.0,195.0,2.0,0.0,47.0,0.0,30.0,1.0
2019-08-09,0.0,0.0,0.0,194.0,2.0,0.0,44.0,0.0,30.0,1.0
2019-08-10,0.0,0.0,0.0,183.0,2.0,0.0,37.0,0.0,30.0,1.0
2019-08-11,0.0,0.0,0.0,183.0,2.0,0.0,37.0,0.0,30.0,1.0
2019-08-12,0.0,0.0,0.0,183.0,2.0,0.0,39.0,0.0,31.0,1.0
2019-08-13,0.0,0.0,0.0,180.0,2.0,0.0,39.0,0.0,31.0,1.0
2019-08-14,0.0,0.0,0.0,178.0,2.0,0.0,26.0,0.0,27.0,1.0
2019-08-15,0.0,0.0,0.0,178.0,2.0,0.0,28.0,0.0,27.0,1.0
2019-08-16,0.0,0.0,0.0,178.0,2.0,0.0,16.0,0.0,27.0,1.0
2019-08-17,0.0,1.0,0.0,177.0,2.0,0.0,15.0,0.0,27.0,1.0
2019-08-18,0.0,1.0,0.0,177.0,2.0,0.0,12.0,0.0,26.0,1.0
2019-08-19,0.0,1.0,0.0,175.0,2.0,0.0,12.0,0.0,26.0,1.0
2019-08-20,0.0,1.0,0.0,175.0,2.0,0.0,12.0,0.0,21.0,1.0
2019-08-21,0.0,1.0,0.0,175.0,2.0,0.0,13.0,0.0,25.0,1.0
2019-08-22,0.0,1.0,0.0,175.0,2.0,0.0,13.0,0.0,25.0,1.0
2019-08-23,0.0,1.0,0.0,176.0,2.0,0.0,13.0,0.0,25.0,1.0
2019-08-24,0.0,1.0,0.0,176.0,2.0,0.0,16.0,0.0,15.0,1.0
2019-08-25,0.0,1.0,0.0,174.0,2.0,0.0,26.0,0.0,15.0,1.0
2019-08-26,0.0,1.0,0.0,174.0,2.0,0.0,26.0,0.0,15.0,1.0
2019-08-27,0.0,1.0,0.0,176.0,2.0,0.0,26.0,0.0,5.0,1.0
2019-08-28,0.0,1.0,0.0,176.0,2.0,0.0,23.0,0.0,5.0,1.0
2019-08-29,0.0,1.0,0.0,176.0,2.0,0.0,23.0,0.0,8.0,1.0
2019-08-30,0.0,1.0,0.0,181.0,2.0,0.0,23.0,0.0,8.0,1.0
2019-08-31,0.0,1.0,0.0,181.0,2.0,0.0,23.0,0.0,8.0,1.0
2019-09-01,0.0,1.0,0.0,181.0,2.0,0.0,23.0,0.0,12.0,1.0
2019-09-02,0.0,1.0,0.0,181.0,2.0,0.0,23.0,0.0,12.0,1.0
2019-09-03,0.0,1.0,0.0,181.0,2.0,0.0,28.0,0.0,12.0,1.0
2019-09-04,0.0,1.0,0.0,182.0,2.0,0.0,28.0,0.0,12.0,0.0
2019-09-05,0.0,1.0,0.0,182.0,2.0,0.0,28.0,0.0,12.0,0.0
2019-09-06,0.0,1.0,0.0,179.0,2.0,0.0,28.0,0.0,12.0,0.0
2019-09-07,0.0,1.0,0.0,90.0,2.0,0.0,28.0,0.0,12.0,0.0
2019-09-08,0.0,1.0,0.0,96.0,2.0,0.0,29.0,0.0,12.0,0.0
2019-09-09,0.0,1.0,0.0,96.0,2.0,0.0,29.0,0.0,12.0,0.0
2019-09-10,0.0,1.0,0.0,93.0,2.0,0.0,29.0,0.0,12.0,0.0
2019-09-11,0.0,1.0,0.0,91.0,2.0,0.0,27.0,0.0,13.0,0.0
2019-09-12,0.0,1.0,0.0,91.0,2.0,0.0,27.0,0.0,19.0,0.0
2019-09-13,0.0,1.0,0.0,92.0,2.0,0.0,27.0,0.0,19.0,0.0
2019-09-14,0.0,1.0,0.0,91.0,2.0,0.0,25.0,0.0,19.0,0.0
2019-09-15,0.0,1.0,0.0,96.0,2.0,0.0,25.0,0.0,21.0,0.0
2019-09-16,0.0,1.0,0.0,95.0,2.0,0.0,26.0,0.0,21.0,0.0
2019-09-17,0.0,1.0,0.0,102.0,2.0,0.0,26.0,0.0,21.0,0.0
2019-09-18,0.0,1.0,0.0,92.0,2.0,0.0,26.0,0.0,21.0,0.0
2019-09-19,0.0,1.0,0.0,94.0,2.0,0.0,28.0,0.0,28.0,0.0
2019-09-20,0.0,1.0,0.0,93.0,2.0,0.0,27.0,0.0,24.0,0.0
2019-09-21,0.0,1.0,0.0,90.0,2.0,0.0,27.0,0.0,24.0,0.0
2019-09-22,0.0,1.0,0.0,90.0,2.0,0.0,27.0,0.0,26.0,0.0
2019-09-23,0.0,1.0,0.0,91.0,2.0,0.0,24.0,0.0,26.0,0.0
2019-09-24,0.0,1.0,0.0,91.0,2.0,0.0,15.0,0.0,26.0,0.0
2019-09-25,0.0,1.0,0.0,91.0,2.0,0.0,15.0,0.0,26.0,0.0
2019-09-26,0.0,1.0,0.0,91.0,2.0,0.0,15.0,0.0,31.0,0.0
2019-09-27,0.0,1.0,0.0,91.0,2.0,0.0,10.0,0.0,31.0,0.0
2019-09-28,0.0,1.0,0.0,93.0,2.0,0.0,10.0,0.0,30.0,0.0
2019-09-29,0.0,1.0,0.0,93.0,2.0,0.0,10.0,0.0,32.0,0.0
2019-09-30,0.0,1.0,0.0,93.0,2.0,0.0,12.0,0.0,32.0,0.0
2019-10-01,0.0,1.0,0.0,93.0,2.0,0.0,12.0,0.0,28.0,0.0
2019-10-02,0.0,1.0,0.0,93.0,2.0,0.0,12.0,0.0,28.0,0.0
2019-10-03,0.0,1.0,0.0,94.0,2.0,0.0,7.0,0.0,28.0,0.0
2019-10-04,0.0,1.0,0.0,94.0,2.0,0.0,7.0,0.0,28.0,0.0
2019-10-05,0.0,1.0,0.0,94.0,2.0,0.0,7.0,0.0,28.0,9.0
2019-10-06,0.0,1.0,0.0,94.0,2.0,0.0,7.0,0.0,28.0,9.0
2019-10-07,0.0,1.0,0.0,95.0,2.0,0.0,7.0,0.0,28.0,9.0
2019-10-08,0.0,1.0,0.0,95.0,2.0,0.0,6.0,0.0,28.0,9.0
2019-10-09,0.0,1.0,0.0,94.0,2.0,0.0,6.0,0.0,28.0,9.0
2019-10-10,0.0,1.0,0.0,96.0,2.0,0.0,6.0,0.0,28.0,9.0
2019-10-11,0.0,1.0,0.0,95.0,2.0,0.0,6.0,0.0,26.0,9.0
2019-10-12,0.0,1.0,0.0,94.0,2.0,0.0,6.0,0.0,20.0,9.0
2019-10-13,0.0,1.0,0.0,95.0,2.0,0.0,6.0,0.0,20.0,9.0
2019-10-14,0.0,1.0,0.0,96.0,2.0,0.0,6.0,0.0,20.0,9.0
2019-10-15,0.0,1.0,0.0,95.0,2.0,0.0,7.0,0.0,18.0,9.0
2019-10-16,0.0,1.0,0.0,93.0,2.0,0.0,6.0,0.0,18.0,9.0
2019-10-17,0.0,1.0,0.0,93.0,2.0,0.0,7.0,0.0,18.0,9.0
2019-10-18,0.0,1.0,0.0,94.0,2.0,0.0,8.0,0.0,18.0,9.0
2019-10-19,0.0,1.0,0.0,93.0,2.0,0.0,6.0,0.0,11.0,9.0
2019-10-20,0.0,1.0,0.0,93.0,2.0,0.0,7.0,0.0,11.0,9.0
2019-10-21,0.0,1.0,7.0,94.0,2.0,0.0,7.0,0.0,17.0,9.0
2019-10-22,0.0,1.0,7.0,93.0,2.0,0.0,8.0,0.0,15.0,9.0
2019-10-23,0.0,1.0,7.0,91.0,2.0,0.0,8.0,0.0,15.0,9.0
2019-10-24,0.0,1.0,7.0,92.0,2.0,0.0,7.0,0.0,15.0,9.0
2019-10-25,0.0,1.0,7.0,89.0,2.0,0.0,9.0,0.0,17.0,9.0
2019-10-26,0.0,1.0,12.0,85.0,2.0,0.0,9.0,0.0,12.0,9.0
2019-10-27,0.0,1.0,12.0,86.0,2.0,0.0,9.0,0.0,12.0,9.0
2019-10-28,0.0,1.0,12.0,84.0,2.0,0.0,9.0,0.0,10.0,9.0
2019-10-29,0.0,1.0,12.0,84.0,2.0,0.0,9.0,0.0,8.0,9.0
2019-10-30,0.0,1.0,12.0,80.0,2.0,0.0,7.0,0.0,8.0,9.0
2019-10-31,0.0,1.0,12.0,82.0,2.0,0.0,7.0,0.0,8.0,9.0
2019-11-01,0.0,1.0,12.0,82.0,2.0,0.0,7.0,0.0,8.0,9.0
2019-11-02,0.0,1.0,12.0,82.0,0.0,0.0,7.0,0.0,8.0,9.0
2019-11-03,0.0,1.0,12.0,78.0,0.0,0.0,7.0,0.0,8.0,9.0
2019-11-04,0.0,1.0,12.0,78.0,0.0,0.0,9.0,0.0,16.0,9.0
2019-11-05,0.0,1.0,12.0,78.0,0.0,0.0,9.0,0.0,16.0,9.0
2019-11-06,0.0,1.0,12.0,81.0,0.0,0.0,9.0,0.0,16.0,9.0
2019-11-07,0.0,1.0,12.0,81.0,0.0,0.0,9.0,0.0,16.0,9.0
2019-11-08,0.0,1.0,12.0,79.0,0.0,0.0,9.0,0.0,17.0,9.0
2019-11-09,0.0,1.0,12.0,79.0,0.0,0.0,11.0,0.0,17.0,9.0
2019-11-10,0.0,1.0,12.0,79.0,0.0,0.0,14.0,0.0,17.0,9.0
2019-11-11,0.0,1.0,12.0,79.0,0.0,0.0,15.0,0.0,17.0,9.0
2019-11-12,0.0,1.0,12.0,79.0,0.0,0.0,15.0,0.0,17.0,9.0
2019-11-13,0.0,1.0,12.0,79.0,0.0,0.0,15.0,0.0,17.0,9.0
2019-11-14,0.0,1.0,12.0,81.0,0.0,0.0,16.0,0.0,17.0,9.0
2019-11-15,0.0,0.0,12.0,81.0,0.0,0.0,18.0,0.0,18.0,9.0
2019-11-16,0.0,0.0,12.0,81.0,0.0,0.0,18.0,0.0,18.0,9.0
2019-11-17,0.0,0.0,12.0,81.0,0.0,0.0,17.0,0.0,18.0,9.0
2019-11-18,0.0,0.0,12.0,80.0,0.0,0.0,17.0,0.0,18.0,9.0
2019-11-19,0.0,0.0,12.0,80.0,0.0,0.0,16.0,0.0,18.0,9.0
2019-11-20,0.0,0.0,12.0,80.0,0.0,0.0,16.0,0.0,13.0,9.0
2019-11-21,0.0,0.0,12.0,79.0,0.0,0.0,15.0,0.0,13.0,9.0
2019-11-22,0.0,0.0,12.0,82.0,0.0,0.0,15.0,0.0,13.0,9.0
2019-11-23,0.0,0.0,12.0,82.0,0.0,0.0,15.0,0.0,13.0,9.0
2019-11-24,0.0,0.0,12.0,82.0,0.0,0.0,14.0,0.0,11.0,9.0
2019-11-25,0.0,0.0,12.0,81.0,0.0,0.0,14.0,0.0,11.0,9.0
2019-11-26,0.0,0.0,12.0,81.0,0.0,0.0,14.0,0.0,11.0,9.0
2019-11-27,0.0,0.0,12.0,81.0,0.0,0.0,14.0,0.0,16.0,9.0
2019-11-28,0.0,0.0,12.0,76.0,0.0,0.0,14.0,0.0,16.0,9.0
2019-11-29,0.0,0.0,12.0,78.0,0.0,0.0,14.0,0.0,16.0,9.0
2019-11-30,0.0,0.0,12.0,78.0,0.0,0.0,15.0,0.0,16.0,9.0
2019-12-01,0.0,0.0,12.0,86.0,0.0,0.0,15.0,0.0,16.0,9.0
2019-12-02,0.0,0.0,12.0,89.0,0.0,0.0,15.0,0.0,16.0,9.0
2019-12-03,0.0,0.0,12.0,88.0,0.0,0.0,15.0,0.0,16.0,9.0
2019-12-04,0.0,0.0,12.0,89.0,0.0,0.0,13.0,0.0,8.0,9.0
2019-12-05,0.0,0.0,12.0,91.0,0.0,0.0,30.0,0.0,8.0,9.0
2019-12-06,0.0,0.0,12.0,95.0,0.0,0.0,30.0,0.0,8.0,9.0
2019-12-07,0.0,0.0,12.0,87.0,0.0,0.0,30.0,0.0,8.0,9.0
2019-12-08,0.0,0.0,12.0,87.0,0.0,0.0,37.0,0.0,7.0,9.0
2019-12-09,0.0,0.0,12.0,87.0,0.0,0.0,35.0,0.0,7.0,9.0
2019-12-10,0.0,0.0,12.0,88.0,0.0,0.0,32.0,0.0,10.0,9.0
2019-12-11,0.0,0.0,12.0,88.0,0.0,0.0,37.0,0.0,11.0,9.0
2019-12-12,0.0,0.0,12.0,85.0,0.0,0.0,39.0,0.0,12.0,9.0
2019-12-13,0.0,0.0,12.0,85.0,0.0,0.0,45.0,0.0,12.0,9.0
2019-12-14,0.0,0.0,12.0,83.0,0.0,0.0,43.0,0.0,12.0,9.0
2019-12-15,0.0,0.0,12.0,88.0,0.0,0.0,41.0,0.0,11.0,9.0
2019-12-16,0.0,0.0,12.0,78.0,0.0,0.0,43.0,0.0,11.0,9.0
2019-12-17,0.0,0.0,12.0,79.0,0.0,0.0,53.0,0.0,23.0,9.0
2019-12-18,0.0,0.0,12.0,69.0,0.0,0.0,54.0,0.0,23.0,9.0
2019-12-19,0.0,0.0,12.0,72.0,0.0,0.0,55.0,0.0,28.0,9.0
2019-12-20,0.0,0.0,12.0,72.0,0.0,0.0,55.0,0.0,27.0,9.0
2019-12-21,0.0,0.0,12.0,72.0,0.0,0.0,56.0,0.0,27.0,9.0
2019-12-22,0.0,0.0,12.0,71.0,0.0,0.0,56.0,0.0,27.0,9.0
2019-12-23,0.0,0.0,12.0,71.0,0.0,0.0,56.0,0.0,27.0,9.0
2019-12-24,0.0,0.0,12.0,71.0,0.0,0.0,55.0,0.0,28.0,9.0
2019-12-25,0.0,0.0,12.0,71.0,0.0,0.0,55.0,0.0,31.0,10.0
2019-12-26,0.0,0.0,12.0,72.0,0.0,0.0,55.0,0.0,31.0,10.0
2019-12-27,0.0,0.0,12.0,70.0,0.0,0.0,55.0,0.0,26.0,10.0
2019-12-28,0.0,0.0,12.0,72.0,0.0,0.0,62.0,0.0,26.0,10.0
2019-12-29,0.0,0.0,12.0,72.0,0.0,0.0,62.0,0.0,27.0,10.0
2019-12-30,0.0,0.0,12.0,72.0,0.0,0.0,61.0,0.0,27.0,10.0
2019-12-31,0.0,0.0,12.0,72.0,0.0,0.0,62.0,0.0,28.0,10.0
2020-01-01,0.0,0.0,12.0,70.0,0.0,0.0,66.0,0.0,28.0,10.0
2020-01-02,0.0,0.0,12.0,70.0,0.0,0.0,67.0,0.0,28.0,10.0
2020-01-03,0.0,0.0,12.0,72.0,0.0,0.0,68.0,0.0,30.0,2.0
2020-01-04,0.0,0.0,12.0,72.0,0.0,0.0,51.0,0.0,30.0,2.0
2020-01-05,0.0,0.0,12.0,71.0,0.0,0.0,51.0,0.0,31.0,2.0
2020-01-06,0.0,0.0,12.0,91.0,0.0,0.0,51.0,0.0,31.0,2.0
2020-01-07,0.0,0.0,12.0,93.0,0.0,0.0,44.0,0.0,31.0,2.0
2020-01-08,0.0,0.0,12.0,92.0,0.0,0.0,46.0,0.0,31.0,2.0
2020-01-09,0.0,0.0,12.0,92.0,0.0,0.0,49.0,0.0,28.0,2.0
2020-01-10,0.0,0.0,12.0,92.0,0.0,0.0,45.0,0.0,27.0,2.0
2020-01-11,0.0,0.0,12.0,91.0,0.0,0.0,44.0,0.0,26.0,2.0
2020-01-12,0.0,0.0,12.0,90.0,0.0,0.0,38.0,0.0,26.0,2.0
2020-01-13,0.0,0.0,12.0,89.0,0.0,0.0,39.0,0.0,27.0,2.0
2020-01-14,0.0,0.0,12.0,89.0,0.0,0.0,41.0,0.0,39.0,2.0
2020-01-15,0.0,0.0,12.0,89.0,0.0,0.0,52.0,0.0,39.0,2.0
2020-01-16,0.0,0.0,12.0,88.0,0.0,0.0,43.0,0.0,27.0,2.0
2020-01-17,0.0,0.0,12.0,93.0,0.0,0.0,42.0,0.0,29.0,3.0
2020-01-18,0.0,0.0,12.0,99.0,0.0,0.0,64.0,0.0,25.0,3.0
2020-01-19,0.0,0.0,5.0,108.0,0.0,0.0,65.0,0.0,26.0,3.0
2020-01-20,0.0,0.0,5.0,108.0,0.0,0.0,64.0,0.0,26.0,5.0
2020-01-21,0.0,0.0,5.0,110.0,0.0,0.0,65.0,0.0,28.0,5.0
2020-01-22,0.0,0.0,5.0,109.0,0.0,0.0,78.0,0.0,28.0,5.0
2020-01-23,0.0,0.0,5.0,111.0,0.0,0.0,78.0,0.0,52.0,5.0
2020-01-24,0.0,0.0,0.0,204.0,0.0,0.0,78.0,0.0,49.0,5.0
2020-01-25,0.0,0.0,0.0,203.0,0.0,0.0,78.0,0.0,49.0,5.0
2020-01-26,0.0,0.0,0.0,204.0,0.0,0.0,84.0,0.0,49.0,5.0
2020-01-27,0.0,0.0,0.0,204.0,0.0,0.0,77.0,0.0,51.0,5.0
2020-01-28,0.0,0.0,0.0,206.0,0.0,0.0,80.0,0.0,51.0,5.0
2020-01-29,0.0,0.0,0.0,201.0,0.0,0.0,81.0,0.0,51.0,5.0
2020-01-30,0.0,1.0,0.0,201.0,0.0,0.0,80.0,0.0,50.0,5.0
2020-01-31,0.0,1.0,0.0,201.0,0.0,0.0,76.0,0.0,50.0,5.0
2020-02-01,0.0,1.0,0.0,200.0,0.0,0.0,75.0,0.0,52.0,5.0
2020-02-02,0.0,1.0,0.0,200.0,0.0,0.0,74.0,0.0,53.0,5.0
2020-02-03,0.0,1.0,0.0,202.0,0.0,0.0,74.0,0.0,54.0,5.0
2020-02-04,0.0,2.0,0.0,199.0,0.0,0.0,74.0,0.0,61.0,5.0
2020-02-05,0.0,2.0,0.0,199.0,0.0,0.0,81.0,0.0,61.0,5.0
2020-02-06,0.0,2.0,0.0,199.0,0.0,0.0,82.0,0.0,67.0,5.0
2020-02-07,0.0,2.0,0.0,199.0,0.0,0.0,81.0,0.0,67.0,5.0
2020-02-08,0.0,2.0,0.0,203.0,0.0,0.0,78.0,0.0,68.0,5.0
2020-02-09,0.0,2.0,0.0,204.0,0.0,0.0,76.0,0.0,76.0,10.0
2020-02-10,0.0,2.0,0.0,205.0,0.0,0.0,77.0,0.0,76.0,10.0
2020-02-11,0.0,2.0,0.0,205.0,0.0,0.0,78.0,0.0,76.0,12.0
2020-02-12,0.0,2.0,0.0,205.0,0.0,0.0,78.0,0.0,75.0,12.0
2020-02-13,0.0,2.0,0.0,214.0,0.0,0.0,79.0,0.0,63.0,12.0
2020-02-14,0.0,2.0,0.0,215.0,0.0,0.0,87.0,0.0,63.0,12.0
2020-02-15,0.0,2.0,0.0,220.0,0.0,0.0,87.0,0.0,63.0,12.0
2020-02-16,0.0,2.0,0.0,220.0,0.0,0.0,87.0,0.0,61.0,12.0
2020-02-17,0.0,2.0,0.0,221.0,0.0,0.0,64.0,0.0,60.0,12.0
2020-02-18,0.0,2.0,0.0,222.0,0.0,0.0,67.0,0.0,59.0,12.0
2020-02-19,0.0,2.0,0.0,225.0,0.0,0.0,68.0,0.0,62.0,12.0
2020-02-20,0.0,2.0,0.0,224.0,0.0,0.0,68.0,0.0,61.0,12.0
2020-02-21,0.0,2.0,0.0,227.0,0.0,0.0,55.0,0.0,61.0,12.0
2020-02-22,0.0,2.0,0.0,231.0,0.0,0.0,55.0,0.0,36.0,12.0
2020-02-23,0.0,2.0,0.0,232.0,0.0,0.0,55.0,0.0,36.0,12.0
2020-02-24,0.0,2.0,0.0,232.0,0.0,0.0,77.0,0.0,36.0,12.0
2020-02-25,0.0,2.0,0.0,235.0,0.0,0.0,71.0,0.0,36.0,12.0
2020-02-26,0.0,2.0,0.0,235.0,0.0,0.0,72.0,0.0,34.0,12.0
2020-02-27,0.0,2.0,0.0,233.0,0.0,0.0,74.0,0.0,33.0,12.0
2020-02-28,0.0,2.0,0.0,233.0,0.0,0.0,73.0,0.0,33.0,12.0
2020-02-29,0.0,2.0,0.0,225.0,0.0,0.0,92.0,0.0,34.0,12.0
2020-03-01,0.0,2.0,0.0,222.0,1.0,0.0,92.0,0.0,35.0,12.0
2020-03-02,0.0,2.0,0.0,224.0,1.0,0.0,92.0,0.0,33.0,12.0
2020-03-03,0.0,2.0,0.0,224.0,1.0,0.0,92.0,0.0,30.0,12.0
2020-03-04,0.0,2.0,0.0,222.0,1.0,0.0,92.0,0.0,29.0,12.0
2020-03-05,0.0,2.0,0.0,217.0,1.0,0.0,92.0,0.0,21.0,12.0
2020-03-06,0.0,2.0,0.0,230.0,1.0,0.0,85.0,0.0,21.0,12.0
2020-03-07,0.0,2.0,0.0,230.0,1.0,0.0,84.0,0.0,15.0,20.0
2020-03-08,0.0,2.0,0.0,230.0,1.0,0.0,84.0,0.0,15.0,20.0
2020-03-09,0.0,2.0,0.0,229.0,1.0,0.0,92.0,0.0,19.0,20.0
2020-03-10,0.0,2.0,0.0,230.0,1.0,0.0,93.0,0.0,21.0,20.0
2020-03-11,0.0,2.0,0.0,229.0,1.0,0.0,95.0,0.0,27.0,20.0
2020-03-12,0.0,2.0,0.0,230.0,1.0,0.0,99.0,0.0,27.0,20.0
2020-03-13,0.0,2.0,0.0,227.0,1.0,0.0,105.0,0.0,27.0,20.0
2020-03-14,0.0,2.0,0.0,222.0,1.0,0.0,102.0,0.0,28.0,20.0
2020-03-15,0.0,2.0,0.0,222.0,1.0,0.0,80.0,0.0,29.0,20.0
2020-03-16,1.0,2.0,0.0,221.0,1.0,0.0,79.0,0.0,29.0,20.0
2020-03-17,1.0,2.0,0.0,222.0,1.0,0.0,79.0,0.0,29.0,20.0
2020-03-18,1.0,2.0,0.0,218.0,1.0,0.0,79.0,0.0,29.0,20.0
2020-03-19,1.0,2.0,0.0,218.0,1.0,0.0,75.0,0.0,29.0,20.0
2020-03-20,1.0,2.0,0.0,218.0,1.0,0.0,79.0,0.0,26.0,21.0
2020-03-21,1.0,2.0,0.0,218.0,1.0,0.0,102.0,0.0,25.0,21.0
2020-03-22,1.0,2.0,0.0,218.0,1.0,0.0,105.0,0.0,30.0,21.0
2020-03-23,1.0,2.0,0.0,224.0,1.0,0.0,116.0,0.0,30.0,21.0
2020-03-24,1.0,2.0,0.0,226.0,1.0,0.0,116.0,0.0,30.0,20.0
2020-03-25,1.0,2.0,0.0,225.0,1.0,0.0,94.0,0.0,30.0,20.0
2020-03-26,1.0,2.0,0.0,226.0,1.0,0.0,94.0,0.0,30.0,20.0
2020-03-27,1.0,2.0,0.0,224.0,1.0,0.0,93.0,0.0,30.0,20.0
2020-03-28,1.0,2.0,0.0,224.0,1.0,0.0,88.0,0.0,31.0,20.0
2020-03-29,1.0,2.0,0.0,225.0,1.0,0.0,92.0,0.0,31.0,20.0
2020-03-30,1.0,2.0,0.0,226.0,1.0,0.0,73.0,0.0,80.0,20.0
2020-03-31,1.0,2.0,0.0,226.0,1.0,0.0,73.0,0.0,83.0,20.0
2020-04-01,1.0,2.0,0.0,227.0,1.0,0.0,73.0,0.0,83.0,20.0
2020-04-02,1.0,2.0,0.0,225.0,1.0,0.0,73.0,0.0,83.0,19.0
2020-04-03,1.0,2.0,0.0,225.0,1.0,0.0,74.0,0.0,83.0,19.0
2020-04-04,1.0,2.0,0.0,225.0,1.0,0.0,76.0,0.0,83.0,19.0
2020-04-05,1.0,2.0,0.0,222.0,1.0,0.0,76.0,0.0,85.0,19.0
2020-04-06,1.0,2.0,0.0,221.0,1.0,0.0,77.0,0.0,85.0,19.0
2020-04-07,1.0,2.0,0.0,220.0,1.0,0.0,76.0,0.0,85.0,19.0
2020-04-08,1.0,2.0,0.0,220.0,1.0,0.0,68.0,0.0,80.0,19.0
2020-04-09,1.0,3.0,0.0,221.0,1.0,0.0,67.0,0.0,70.0,19.0
2020-04-10,1.0,3.0,0.0,221.0,1.0,0.0,66.0,0.0,64.0,19.0
2020-04-11,1.0,3.0,0.0,224.0,1.0,0.0,71.0,0.0,68.0,19.0
2020-04-12,1.0,3.0,0.0,223.0,1.0,0.0,64.0,0.0,68.0,19.0
2020-04-13,1.0,3.0,0.0,223.0,4.0,0.0,64.0,0.0,67.0,19.0
2020-04-14,1.0,3.0,0.0,223.0,4.0,0.0,66.0,0.0,66.0,19.0
2020-04-15,1.0,3.0,0.0,223.0,4.0,0.0,68.0,0.0,67.0,19.0
2020-04-16,1.0,3.0,0.0,218.0,4.0,0.0,72.0,0.0,67.0,18.0
2020-04-17,1.0,3.0,0.0,213.0,4.0,0.0,73.0,0.0,68.0,18.0
2020-04-18,1.0,3.0,0.0,203.0,4.0,0.0,76.0,0.0,71.0,18.0
