AdminStrata,Al-Hasakeh,Aleppo,As-Sweida,Damascus,Dar'a,Hama,Homs,Lattakia,Rural Damascus,Tartous
2018-10-12,41.81736,30.767990000000005,24.20382,18.490129999999997,26.388914049734925,29.688581145048442,33.63022000000001,21.601020000000002,23.57810056374611,14.976170000000002
2018-10-13,42.8828,30.49553,24.8366,19.83456,23.93926730083725,29.48938156614193,33.32372000000001,20.7867,21.548685803811942,14.86989
2018-10-14,43.68699,30.4676,25.082510000000006,20.17594,25.01724381555133,30.784572097470875,34.96983,20.98805,21.778220072652804,14.930439999999999
2018-10-15,42.91258,29.111620000000002,26.282050000000005,20.00718,23.625618934543425,30.9870570523846,35.44207,20.59569,21.85734628742752,15.4464
2018-10-16,42.113490000000006,30.408929999999998,26.93603,20.110959999999995,24.00634577133235,28.300348040973574,31.22202,24.117140000000006,19.690185704817182,15.65435
2018-10-17,41.376909999999995,30.02634,27.09595,19.68437,23.61431880342297,27.84314640081474,30.726870000000005,24.852070000000005,19.912096043693648,15.5135
2018-10-18,41.4867,30.44962,25.442829999999997,19.21115,27.502806161868683,28.487871865642237,31.56908,27.46781,20.949753601341452,17.7818
2018-10-19,40.084390000000006,29.45153,24.57912,19.74834,27.366552526601605,28.487871865642237,31.56908,27.46781,21.226045506827663,18.78383
2018-10-20,35.3119,29.41577,22.311020000000003,20.15136,28.91083861558832,28.22643690915521,31.39105,25.60455,21.514590241807788,20.5112
2018-10-21,33.88763,28.91403,21.66182,20.726759999999995,28.752147542205385,28.26940141925233,31.39105,25.84769,22.148565873518976,20.58111
2018-10-22,36.23188,29.219180000000005,21.78649,21.229770000000002,29.214982164325853,28.822378156754624,31.39105,26.632259999999995,22.614598689332077,19.982750000000006
2018-10-23,35.62252,29.046330000000005,23.63919,21.37195,29.214982164325853,29.936511388891414,31.39105,25.37497,22.3967098093749,19.755540000000003
2018-10-24,35.13014999999999,29.27909,22.1169,21.5995,27.37729956413094,28.91666334049989,30.82192,25.343810000000005,22.032961287441694,17.98454
2018-10-25,36.08131999999999,29.58203,20.43423,21.22746,28.000761067295894,28.964650396284657,30.82192,24.789710000000003,22.19440493101524,17.566779999999998
2018-10-26,36.08131999999999,29.58203,20.06803,19.822589999999998,27.173188847190765,29.286566582239065,30.82192,26.00773,22.83618561545281,19.18199
2018-10-27,32.00555,30.005930000000006,18.89294,21.238029999999995,26.75001249666432,29.186342465611553,30.38125,25.51566,24.267016234488693,17.705589999999994
2018-10-28,33.35897000000001,29.71039,18.89294,21.1295,28.6885814009656,29.348858912110693,30.38125,26.097439999999995,24.267016234488693,17.66004
2018-10-29,33.790040000000005,30.4038,19.98731,20.841910000000002,29.926214442974338,29.767947287171307,28.23512579469773,25.909960000000005,24.18853934425533,17.23209
2018-10-30,33.790040000000005,30.4038,22.140220000000003,21.06728,28.2372785242115,29.35161107954818,27.242118971147647,25.909960000000005,25.136518251035966,17.23209
2018-10-31,33.790040000000005,30.4038,22.22222,21.29787,28.056336910869998,29.44095739207573,27.07551078761632,25.909960000000005,24.1763575451283,17.28795
2018-11-01,34.932590000000005,30.917000000000005,23.81679,21.96673,28.27140615348501,28.54902404715498,26.279506437876748,27.09648,24.86201965693148,19.088829999999998
2018-11-02,34.93657,31.602060000000005,26.218490000000003,20.156589999999998,26.72731549063723,29.52936425264049,27.45185558717153,27.745380000000004,24.579695212420944,19.900500000000005
2018-11-03,35.08932,33.75736,25.202780000000004,19.70124,28.276581344241237,31.519754012834802,27.04709382395973,27.9665,25.613890768760143,20.59678
2018-11-04,35.08008,33.85047999999999,23.986290000000004,19.684910000000002,27.42632200543261,32.027849285075305,25.45958904254697,27.999070000000003,25.919727732354435,21.920670000000005
2018-11-05,34.663509999999995,33.99125,23.58226,20.097479999999997,26.92699158507079,31.08968214649693,24.71266575314567,27.48685,25.52410549759381,20.98951
2018-11-06,33.711729999999996,33.26852,24.837370000000004,20.097479999999997,25.551857086713483,31.324091246188637,25.158154565225026,27.28717,25.59452203699769,21.598270000000007
2018-11-07,33.19502,34.34049,24.021350000000005,18.917270000000002,25.528907176901342,31.39893123986941,26.44889903856733,26.330780000000004,25.52063139507548,21.96729
2018-11-08,33.55705,33.14868,25.04318,18.888890000000004,27.618068423566925,31.57820645339697,29.707309982910978,25.650870000000005,26.203543095406022,23.34355
2018-11-09,33.98983,33.84475,25.08211,18.880659999999995,26.34451395622408,30.48249987490264,29.248752462925033,26.05115,27.02974726516716,21.74456
2018-11-10,35.62176000000001,32.67066,25.007440000000006,18.88639,27.424063291221948,30.495119892417048,27.91179027646749,27.224459999999997,27.823621609464976,21.914359999999995
2018-11-11,35.813520000000004,32.62495,21.98124,18.87125,27.967181270454866,29.75037983085007,27.2889688487154,29.26515,27.25043090602154,23.64532
2018-11-12,36.21253,32.73102,22.14651,18.84522,28.72666442534325,29.65194049843905,27.266872594018842,29.325630000000004,28.72588092222326,22.63083
2018-11-13,35.50124,34.425059999999995,22.804050000000004,17.98272,30.534812931039557,29.27863304527741,26.571894827529697,29.532709999999998,30.04478237771527,22.983429999999995
2018-11-14,35.00215,33.81668,21.813859999999995,18.572270000000003,29.424999895930824,28.67714930380545,25.570148579270786,28.55422,30.014025765601946,22.26027
2018-11-15,34.78378,34.859,19.35729,20.64093,29.97094077668265,28.04783027703193,26.02532932908059,29.11019,31.39656881741628,22.772060000000003
2018-11-16,34.76236999999999,35.21889,17.744150000000005,21.14673,31.773846014885308,29.653416070179862,27.72211603136888,27.58023,31.822901928060976,22.4
2018-11-17,35.883109999999995,34.910470000000004,17.891820000000003,20.9753,31.30985285736497,30.109482694631645,28.55186522514192,25.77972,33.277309819883364,22.9993
2018-11-18,35.714290000000005,35.46988,17.456020000000002,21.38404,29.13267911000074,29.53228817878091,28.258577276877155,24.15929,34.22533948344281,20.683239999999998
2018-11-19,35.714290000000005,35.4198,17.197450000000003,21.017160000000004,28.030303359033066,29.436424921360693,27.322293705975298,23.89497,34.76792979779011,20.32892
2018-11-20,36.32348000000001,35.0396,17.26343,19.955390000000005,25.937798701640247,29.424012962886877,27.03052020986715,24.76821,34.534083338573396,20.18141
2018-11-21,37.28352,35.48836,18.21705,21.36802,26.476978412144824,29.373687310913933,27.03052020986715,23.784990000000004,33.39351749216115,19.96286
2018-11-22,35.77385000000001,35.46017000000001,17.76316,21.17665,25.7262144767732,28.977564931054076,27.127906399367948,22.65219,32.93982293811907,20.00473
2018-11-23,36.20864,35.90651,16.58576,21.23616,25.7262144767732,27.94461744060769,27.32963381775619,23.44932,33.21407004160896,21.42495
2018-11-24,36.579130000000006,35.99777,17.91401,21.331340000000004,26.034596924009485,27.898597201920214,28.16561533973196,23.53854,32.766867494370466,21.812079999999998
2018-11-25,35.870129999999996,36.54523,18.0433,21.2106,24.33730395913042,27.75137649621432,28.74688304968689,24.09958,33.218272762307784,22.623829999999998
2018-11-26,35.870129999999996,36.54523,18.0433,21.2106,24.33730395913042,27.75137649621432,28.74688304968689,24.09958,33.05679431359385,22.623829999999998
2018-11-27,39.8333,36.458890000000004,18.75521,21.6162,24.611496307469988,28.23132377590917,29.185600495347337,24.278779999999998,33.38913119634951,24.985720000000004
2018-11-28,38.669059999999995,37.15481,19.15437,21.648870000000002,25.65894227167735,28.96526351671671,29.36427346333469,23.67774,33.565419232287866,26.393829999999998
2018-11-29,38.4055,36.7049,18.14695,21.3228,24.31530785757329,28.370030030224385,29.580888340960964,23.8982,33.583378684715164,26.99424
2018-11-30,38.4055,36.7049,16.2589,21.105530000000005,25.290292548388962,28.595068216930336,30.78101381354245,23.8982,32.58241765301701,26.99424
2018-12-01,39.47368,37.16323,16.26135,20.597230000000003,25.94556859981688,31.220510856216702,30.37505462093989,27.66365,32.643872443626805,27.44329
2018-12-02,39.56468999999999,35.4112,17.39518,19.20976,27.816798713550128,33.93845678529309,31.977099425294078,22.74061,33.281923632073735,27.02238
2018-12-03,39.93699000000001,35.26676,16.41875,19.80115,30.505702308982094,34.2134075572534,33.68059031743431,23.26855,33.34728246512524,28.38813000000001
2018-12-04,40.09018,34.971470000000004,18.74429,20.18299,28.811627111396998,31.760066104402533,30.953073527945214,22.858799999999995,32.793609104515234,29.085420000000003
2018-12-05,39.09218,34.09908,18.62464,21.84594,29.74658599484583,30.839388148472015,30.20695341276995,22.95844,33.25221880716274,27.32432
2018-12-06,39.095909999999996,32.94404999999999,18.62464,21.165429999999997,30.725935934818807,30.550912678111924,29.825598123953885,23.99314,34.00233109687324,27.79764
2018-12-07,38.51821000000001,32.70636,19.4935,21.7036,32.03287088234726,29.33305071256473,28.88289564581261,25.462260000000004,34.42540173157266,27.750220000000002
2018-12-08,40.79281000000001,32.32509,19.76856,22.330839999999995,31.574673794902125,28.811018399082805,27.478442942704977,25.77156,35.62879765851199,26.25291
2018-12-09,41.24199999999999,31.2976,19.25078,21.72665,29.246009136208574,27.094641248047985,21.992181783695205,26.47924,35.47527880059142,25.584979999999998
2018-12-10,42.3747,31.017399999999995,18.38966,22.08799,29.684919000769266,26.65404112971845,21.259674800140452,25.26513,35.77362524734527,23.41505
2018-12-11,40.87985,33.61059000000001,17.703349999999997,21.321380000000005,27.80986562019273,27.865383998499514,21.672284735412887,23.48777,35.019789845035675,23.94993
2018-12-12,42.34455,32.73514,17.67516,21.17932,28.338455049351822,29.341642005204918,22.351278169368523,20.746890000000004,34.593349056306636,21.855390000000003
2018-12-13,40.52823,33.871390000000005,16.990289999999998,21.23367,27.9884157829577,29.30627785428973,24.122739382571545,21.3605,33.150621027279506,22.41814
2018-12-14,40.41879999999999,32.01723,16.33663,21.30914,27.299103643467802,30.2803497950736,25.17563474945865,22.390629999999998,32.43557404838988,22.426130000000004
2018-12-15,40.1213,32.943220000000004,16.88951,20.614310000000003,27.31311056893045,29.269130092636534,25.105079764499322,23.680560000000003,32.30942517316293,23.55709
2018-12-16,41.09955,33.90204,18.482860000000002,17.697129999999998,25.868536021175604,29.648734575662374,24.53928335319248,22.21429,31.57891007120825,22.449639999999995
2018-12-17,41.67752,34.81194,18.70187,18.35664,26.599260337876768,30.119096108153762,24.96143875507695,23.84615,31.122188556857548,21.811870000000003
2018-12-18,40.06124000000001,36.31841,17.131339999999998,18.938560000000006,28.994690807351603,31.158986328858727,24.50631204646807,25.85366,30.418150092480086,21.340330000000005
2018-12-19,41.22957,37.00997000000001,17.85089,20.224229999999995,28.163875858105783,30.59035922279318,23.898318059226323,25.56553,30.405846038142013,22.83543
2018-12-20,41.57757,36.94226,19.01686,20.48377,28.908417352582216,30.436426709306307,24.31905394522151,26.56987,30.55389550065288,22.949189999999998
2018-12-21,41.57757,37.00053000000001,20.21358,22.055370000000003,30.42829834140705,30.589416094397077,24.69355095359045,27.052020000000002,30.949788911850764,22.304700000000004
2018-12-22,42.21152,37.14099,20.648970000000002,19.67621,30.359269213419555,31.059386871629897,24.326399061859888,28.863640000000004,31.57522831340692,21.88638
2018-12-23,41.45078,37.43421000000001,20.34884,19.925279999999997,29.760928826907378,30.81093197595572,23.87396206297185,29.08397,32.5340871039714,22.63271
2018-12-24,41.134440000000005,37.43421000000001,19.98572,19.7775,28.941185148014803,30.70113139236959,23.78896944051033,28.432840000000002,31.25708104407604,21.92495
2018-12-25,41.38823,37.28702,18.43658,19.87578,30.588354596867863,31.82206083658288,23.78896944051033,26.08382,33.000750925423944,23.39993
2018-12-26,41.38823,37.28155,19.8793,20.21924,29.956430754488817,32.54980059228481,24.059642470064958,26.497529999999998,32.27333045605568,23.1646
2018-12-27,41.38823,37.28155,19.739160000000002,20.07255,29.65630218770864,32.54980059228481,24.059642470064958,26.497529999999998,32.752162174599,23.678160000000002
2018-12-28,41.38823,37.28155,19.844079999999998,20.07255,29.965558433048088,32.54980059228481,24.059642470064958,26.78063,32.65452505459581,22.91874
2018-12-29,42.13661999999999,37.13733,21.29121,20.89915,28.489817928615928,32.439270478187595,24.215718401708898,26.385960000000004,31.978508218094372,21.929520000000004
2018-12-30,42.13661999999999,37.13733,21.29121,21.602610000000002,27.945079100052126,33.48939728597508,24.914087569146126,27.788780000000006,31.981759826398033,21.59704
2018-12-31,42.5037,37.13733,21.29121,21.44104,27.945079100052126,33.407056102959245,24.914087569146126,27.24919,31.671578161076788,21.59704
2019-01-01,41.59926,36.687940000000005,21.627569999999995,22.32273,28.057653643457645,30.906363155538877,23.403880428278807,22.623070000000002,31.758106595231823,20.45286
2019-01-02,43.98045,36.93495,18.70808,23.369879999999995,26.806144649730648,29.002869905283056,23.60705176520161,24.18049,33.161934964296734,18.71825
2019-01-03,44.03541000000001,37.29569,19.25173,22.25089,25.41468332012272,29.520307842015338,21.63810755767543,22.92359,32.853980516330594,16.45516
2019-01-04,41.85693,37.02527,16.028150000000004,22.96451,26.78103861859628,31.010346213929356,31.50903,22.81469,33.44107614297166,13.75854
2019-01-05,42.83489000000001,37.67972,16.413130000000002,20.81051,25.580064581655325,30.54919752360935,22.636127783461124,24.474350000000005,33.191146832337715,14.27868
2019-01-06,44.15954,39.47972,17.35598,23.50136,23.74685070032528,30.814790668018066,24.01795906583953,25.3668,32.761345143535316,14.918409999999998
2019-01-07,45.313190000000006,40.91858,16.27424,22.215070000000004,23.322921873336607,30.72555563819025,25.829089173991925,26.555559999999996,32.852312455438195,14.712640000000002
2019-01-08,44.5236,40.99844999999999,19.32367,23.46806,25.231209650792586,29.16874493986329,26.99894717118277,27.387590000000003,34.35922207724707,12.80353
2019-01-09,44.56945,40.65142,21.13156,23.66086,23.54970431047185,30.566134767865805,28.549106351846444,27.580010000000005,35.78601918773315,14.448670000000002
2019-01-10,41.62287,39.52923,22.941970000000005,24.3341,22.255249025452795,31.41424227613866,31.23241226335811,29.493579999999998,34.535245381122735,15.848010000000002
2019-01-11,42.98187000000001,38.08855,22.694000000000006,25.641030000000004,22.81373871858032,31.522399731094648,32.369439511207354,29.996370000000002,35.18636347430526,15.19727
2019-01-12,40.47914,38.90388,23.03523,24.75088,22.265781068495013,31.65840928296889,35.191398355826074,30.45487,34.755982734662894,14.48441
2019-01-13,38.9285,37.67123,21.7183,26.734759999999998,22.65674082878329,32.200519648320515,32.69191044817698,27.39541,34.36587168764109,17.21496
2019-01-14,39.62623,38.63899000000001,21.59125,27.02001,23.57564462122621,32.84804664602298,32.69777528577281,26.388000000000005,35.03797404686036,18.501470000000005
2019-01-15,39.018570000000004,38.38235,21.10437,27.26803,25.26287899550534,32.454687371512236,31.695681080704627,24.968590000000006,33.68693881682146,17.46503
2019-01-16,39.5174,37.695170000000005,20.68575,27.81181,28.89853742221233,32.83248725538012,32.33595303037397,23.938570000000002,34.103224931666716,19.155839999999998
2019-01-17,39.09721,36.82525,20.59429,27.336859999999998,28.807979458517146,32.467951281334464,31.992084634517468,22.5391,34.5074268348303,19.88206
2019-01-18,39.31432999999999,35.95304,21.831220000000002,28.107679999999995,25.52817,31.56085132577063,31.55291348791479,21.48997,34.522021829717694,20.6655
2019-01-19,38.77435,35.89431999999999,19.76984,25.857959999999995,26.524797411064604,32.41716158482657,32.73671368209749,21.8509,33.957706850918704,19.28655
2019-01-20,37.78242,36.06237999999999,19.200990000000004,25.38132,26.167410826507005,32.844727567278355,33.73513159068297,21.185270000000003,33.43066839308424,19.018170000000005
2019-01-21,37.78242,36.06237999999999,18.51299,25.13902,25.896939442786344,32.844727567278355,33.73513159068297,22.97769,33.43066839308424,18.65757
2019-01-22,37.13113,35.98995000000001,18.2155,25.02205,26.124760338161305,32.45335099274328,33.80166383964417,20.67669,33.60038493138346,19.30586
2019-01-23,37.49753,36.67199,16.508110000000002,23.076920000000005,25.506041292201573,32.665925866748765,35.69888691824194,20.522390000000005,33.30463299360711,19.71393
2019-01-24,37.65091000000001,36.67199,17.4538,23.472100000000005,26.70475648927857,33.14746869371367,35.623545308831275,21.11111,34.1938368363315,23.21529
2019-01-25,37.3947,36.86842,17.58924,23.72426,25.55087998552929,32.962344396188435,35.623545308831275,21.86701,33.363094232840204,21.992539999999998
2019-01-26,37.3947,36.86887,16.354520000000004,22.859389999999998,24.791155154122173,31.729297226455987,34.181895354480005,21.484370000000002,34.04749767513858,22.18361
2019-01-27,37.92616999999999,36.86887,16.389110000000002,22.967640000000006,27.835581397388573,32.043272395898484,33.748363374027036,22.69231,33.723017317681105,21.51418
2019-01-28,37.92616999999999,36.86887,16.389110000000002,22.967640000000006,28.730232972144908,32.043272395898484,33.945235166266755,22.69231,33.72155106854856,21.51418
2019-01-29,37.16561,37.07085,15.163820000000001,22.3737,28.730232972144908,31.4567665418532,33.945235166266755,22.93935,34.02168375321839,21.51418
2019-01-30,37.16561,37.07085,15.163820000000001,22.48187,28.820424134506435,30.56321873586787,33.281476586995964,21.615010000000005,34.12266266147192,21.898239999999998
2019-01-31,36.7783,37.07085,15.163820000000001,22.591089999999998,28.568971920559484,30.599267652496945,33.281476586995964,21.973470000000002,34.49348535832136,21.898239999999998
2019-02-01,36.7783,37.07085,15.163820000000001,22.591089999999998,28.568971920559484,30.599267652496945,33.281476586995964,21.973470000000002,34.49348535832136,21.898239999999998
2019-02-02,32.51212,39.17846000000001,17.1788,22.928989999999995,31.95630897947985,30.707384148191156,34.070558522034304,22.3601,36.49329185220749,22.72374
2019-02-03,30.333879999999997,37.77562,17.88618,23.32319,30.32352705721315,29.18445297376349,33.26401124059226,25.10793,35.262794337698175,21.309820000000002
2019-02-04,30.757250000000006,36.53933000000001,17.410229999999995,22.7241,30.70334216448844,28.69875003355953,32.09550792649382,24.31243,33.73286478276387,23.94558
2019-02-05,28.93947,36.64921,16.403530000000003,21.64009,31.360227710508642,27.622576549427176,31.30800689132089,22.594590000000004,33.35119700135109,24.155839999999998
2019-02-06,28.146,36.01664999999999,17.1594,19.89619,32.603447854433234,28.059468947146012,31.827496873997777,21.41029,33.224603208959664,24.63032
2019-02-07,26.72762,33.23543,18.52606,19.6622,32.48587975407929,27.464149557582363,30.927438068239013,21.78399,32.98178758282845,24.799830000000004
2019-02-08,26.84804,32.303129999999996,16.87313,19.53227,32.00054955464978,27.947088706547166,30.99654601966407,21.7493,31.47984003220516,26.098840000000006
2019-02-09,25.93342,31.841157532696453,15.217840000000002,18.84972,32.0860197512949,26.37044205630486,29.56696345069351,22.43515,29.152048797305756,24.35567
2019-02-10,26.02524,34.45167403855135,14.85569,17.906699999999994,32.13239473471557,28.495810523839488,31.135747313513196,21.8875,28.662740731513185,25.436729999999997
2019-02-11,24.99095,34.224691050449536,14.65275,18.417279999999998,30.52997871341802,30.371568357006606,32.17245719459238,20.450120000000002,29.14215618749805,25.90799
2019-02-12,23.922540000000005,34.279192149814484,14.22807,18.25149,30.343571557430106,31.21019588883356,31.812467470591677,20.43597,29.8629633539537,26.28583
2019-02-13,24.88938,33.72145538100468,13.45382,16.361829999999998,31.212690564682738,31.00533016936448,33.53253492725464,19.67089,30.04914910219261,27.37657
2019-02-14,22.34175,32.111638684777525,13.96304,16.797929999999997,31.10725565329041,30.61891864335486,32.285403915140165,20.89753,28.975325101104946,28.07783
2019-02-15,22.900760000000002,32.10706703316775,14.315789999999998,16.77346,30.7182024454681,31.64907377667632,33.37667325534032,21.7,29.919941153154387,28.54502
2019-02-16,22.900760000000002,32.36159967313756,14.09326,16.79091,30.160426636617593,31.26882912189353,33.24448841177503,23.69129,29.06897858464405,28.380190000000002
2019-02-17,22.900760000000002,32.36159967313756,13.73737,16.838260000000002,29.18750920485297,32.12296507732605,33.527010494645054,23.69129,29.188911010369658,28.380190000000002
2019-02-18,22.900760000000002,34.58759234181372,13.73737,16.838260000000002,28.82329158934899,32.19966975321194,32.582716313454675,23.69129,29.151728802517496,27.743500000000004
2019-02-19,22.04869,33.53607133797413,14.782610000000002,16.62739,29.241469975346963,32.051756732288275,31.88935020893076,23.74522,28.653343365283572,28.80756
2019-02-20,22.51407,33.380413578999445,14.782610000000002,16.93065,30.145436772666628,31.84964830000351,31.49447677263416,23.997219999999995,28.749875422080216,29.362209999999997
2019-02-21,22.51407,33.10897966255218,15.17857,16.9345,29.974933214275193,31.749572584909767,31.23822716240417,22.483940000000004,28.716306239105617,29.659640000000003
2019-02-22,22.51407,33.15423811195476,14.60674,16.842499999999998,30.102443022101365,31.84964830000351,31.37917324445484,24.08529,28.716306239105617,29.655890000000007
2019-02-23,22.67359,34.1908808438007,16.149070000000002,17.30331,29.582657116864162,31.532645937398016,30.804379702697954,24.47178,28.706356134021057,30.66698
2019-02-24,22.67359,33.55176395493537,15.329869999999998,16.37892,29.341664390487548,31.37272390435468,30.85117667934687,24.253220000000002,28.85090396978889,28.86382
2019-02-25,22.67359,33.23549398471541,15.329869999999998,16.37892,29.44227436507235,31.52516967775176,30.69355648656873,24.253220000000002,28.786681218810987,28.86382
2019-02-26,22.67359,33.69358453001091,15.456799999999998,16.10448,31.22550888734088,31.7500330559915,31.530471740387426,24.253220000000002,28.44453371574484,28.86382
2019-02-27,21.71815,35.07099928631982,15.380389999999998,16.10448,30.01203396413013,31.499257294829803,32.17086635032481,22.9869,28.36689472424507,29.09283
2019-02-28,21.71815,34.9055518874524,15.380389999999998,16.10448,28.589634438624998,31.354445535060677,31.777654460818173,22.9869,28.32778132732284,29.09283
2019-03-01,21.71815,35.416513942209214,15.380389999999998,16.10448,28.589634438624998,31.54914166201609,31.777654460818173,22.9869,28.23287641083816,29.09283
2019-03-02,23.743570000000002,34.02310641230566,16.37371,18.13663,29.445182590419048,32.50324526748158,33.011874964358874,23.8764,30.47491364031622,30.89549
